trial	speed	player_pos	ball_pos	distance	broad	jitter	change_loc	shift_pos	trial_nr	block
38	0.5	5	1	9	5	0.44999999999999996	-8.0	-5	21	6
29	0.5	5	1	9	5	0.3	-8.0	5	22	6
8	0.5	5	1	9	5	0.3	-5.0	-5	23	6
63	0.5	5	1	9	5	0.6	-4.5	-5	24	6
67	0.5	5	1	9	5	0.44999999999999996	-7.0	5	25	6
41	0.5	5	1	9	5	0.75	-6.5	-5	26	6
51	0.5	5	1	9	5	0.44999999999999996	-6.0	5	27	6
28	0.5	5	1	9	5	0.6	-8.5	5	28	6
40	0.5	5	1	9	5	0.6	-7.0	-5	29	6
5	0.5	5	1	9	5	0.6	-6.5	-5	30	6
46	0.5	5	1	9	5	0.6	-8.5	5	31	6
26	0.5	5	1	9	5	0.6	-5.0	-5	32	6
35	0.5	5	1	9	5	0.3	-5.0	5	33	6
66	0.5	5	1	9	5	0.44999999999999996	-7.5	5	34	6
70	0.5	5	1	9	5	0.6	-5.5	5	35	6
30	0.5	5	1	9	5	0.6	-7.5	5	36	6
20	0.5	5	1	9	5	0.44999999999999996	-8.0	-5	37	6
54	0.5	5	1	9	5	0.75	-4.5	5	38	6
53	0.5	5	1	9	5	0.9	-5.0	5	39	6
45	0.5	5	1	9	5	0.44999999999999996	-4.5	-5	40	6
27	0.5	5	1	9	5	0.44999999999999996	-4.5	-5	41	6
34	0.5	5	1	9	5	0.75	-5.5	5	42	6
71	0.5	5	1	9	5	0.44999999999999996	-5.0	5	43	6
43	0.5	5	1	9	5	0.6	-5.5	-5	44	6
39	0.5	5	1	9	5	0.3	-7.5	-5	45	6
2	0.5	5	1	9	5	0.9	-8.0	-5	46	6
4	0.5	5	1	9	5	0.6	-7.0	-5	47	6
22	0.5	5	1	9	5	0.3	-7.0	-5	48	6
58	0.5	5	1	9	5	0.75	-7.0	-5	49	6
60	0.5	5	1	9	5	0.44999999999999996	-6.0	-5	50	6
55	0.5	5	1	9	5	0.3	-8.5	-5	51	6
49	0.5	5	1	9	5	0.44999999999999996	-7.0	5	52	6
9	0.5	5	1	9	5	0.75	-4.5	-5	53	6
1	0.5	5	1	9	5	0.9	-8.5	-5	54	6
61	0.5	5	1	9	5	0.75	-5.5	-5	55	6
3	0.5	5	1	9	5	0.6	-7.5	-5	56	6
21	0.5	5	1	9	5	0.3	-7.5	-5	57	6
25	0.5	5	1	9	5	0.75	-5.5	-5	58	6
19	0.5	5	1	9	5	0.3	-8.5	-5	59	6
50	0.5	5	1	9	5	0.75	-6.5	5	60	6
72	0.5	5	1	9	5	0.75	-4.5	5	61	6
47	0.5	5	1	9	5	0.75	-8.0	5	62	6
62	0.5	5	1	9	5	0.44999999999999996	-5.0	-5	63	6
11	0.5	5	1	9	5	0.44999999999999996	-8.0	5	64	6
14	0.5	5	1	9	5	0.9	-6.5	5	65	6
23	0.5	5	1	9	5	0.6	-6.5	-5	66	6
32	0.5	5	1	9	5	0.44999999999999996	-6.5	5	67	6
57	0.5	5	1	9	5	0.44999999999999996	-7.5	-5	68	6
10	0.5	5	1	9	5	0.6	-8.5	5	69	6
36	0.5	5	1	9	5	0.3	-4.5	5	70	6
48	0.5	5	1	9	5	0.75	-7.5	5	71	6
68	0.5	5	1	9	5	0.44999999999999996	-6.5	5	72	6
40	0.5	5	1	9	5	0.6	-7.0	-5	1	7
69	0.5	5	1	9	5	0.44999999999999996	-6.0	5	2	7
50	0.5	5	1	9	5	0.75	-6.5	5	3	7
5	0.5	5	1	9	5	0.6	-6.5	-5	4	7
15	0.5	5	1	9	5	0.44999999999999996	-6.0	5	5	7
70	0.5	5	1	9	5	0.6	-5.5	5	6	7
39	0.5	5	1	9	5	0.3	-7.5	-5	7	7
64	0.5	5	1	9	5	0.6	-8.5	5	8	7
3	0.5	5	1	9	5	0.6	-7.5	-5	9	7
53	0.5	5	1	9	5	0.9	-5.0	5	10	7
43	0.5	5	1	9	5	0.6	-5.5	-5	11	7
30	0.5	5	1	9	5	0.6	-7.5	5	12	7
24	0.5	5	1	9	5	0.9	-6.0	-5	13	7
68	0.5	5	1	9	5	0.44999999999999996	-6.5	5	14	7
58	0.5	5	1	9	5	0.75	-7.0	-5	15	7
38	0.5	5	1	9	5	0.44999999999999996	-8.0	-5	16	7
22	0.5	5	1	9	5	0.3	-7.0	-5	17	7
37	0.5	5	1	9	5	0.3	-8.5	-5	18	7
66	0.5	5	1	9	5	0.44999999999999996	-7.5	5	19	7
49	0.5	5	1	9	5	0.44999999999999996	-7.0	5	20	7
16	0.5	5	1	9	5	0.9	-5.5	5	21	7
45	0.5	5	1	9	5	0.44999999999999996	-4.5	-5	22	7
62	0.5	5	1	9	5	0.44999999999999996	-5.0	-5	23	7
59	0.5	5	1	9	5	0.3	-6.5	-5	24	7
11	0.5	5	1	9	5	0.44999999999999996	-8.0	5	25	7
46	0.5	5	1	9	5	0.6	-8.5	5	26	7
19	0.5	5	1	9	5	0.3	-8.5	-5	27	7
23	0.5	5	1	9	5	0.6	-6.5	-5	28	7
51	0.5	5	1	9	5	0.44999999999999996	-6.0	5	29	7
71	0.5	5	1	9	5	0.44999999999999996	-5.0	5	30	7
57	0.5	5	1	9	5	0.44999999999999996	-7.5	-5	31	7
42	0.5	5	1	9	5	0.9	-6.0	-5	32	7
2	0.5	5	1	9	5	0.9	-8.0	-5	33	7
10	0.5	5	1	9	5	0.6	-8.5	5	34	7
13	0.5	5	1	9	5	0.75	-7.0	5	35	7
18	0.5	5	1	9	5	0.44999999999999996	-4.5	5	36	7
65	0.5	5	1	9	5	0.75	-8.0	5	37	7
52	0.5	5	1	9	5	0.9	-5.5	5	38	7
26	0.5	5	1	9	5	0.6	-5.0	-5	39	7
33	0.5	5	1	9	5	0.6	-6.0	5	40	7
27	0.5	5	1	9	5	0.44999999999999996	-4.5	-5	41	7
21	0.5	5	1	9	5	0.3	-7.5	-5	42	7
12	0.5	5	1	9	5	0.75	-7.5	5	43	7
36	0.5	5	1	9	5	0.3	-4.5	5	44	7
1	0.5	5	1	9	5	0.9	-8.5	-5	45	7
28	0.5	5	1	9	5	0.6	-8.5	5	46	7
63	0.5	5	1	9	5	0.6	-4.5	-5	47	7
35	0.5	5	1	9	5	0.3	-5.0	5	48	7
67	0.5	5	1	9	5	0.44999999999999996	-7.0	5	49	7
72	0.5	5	1	9	5	0.75	-4.5	5	50	7
55	0.5	5	1	9	5	0.3	-8.5	-5	51	7
6	0.5	5	1	9	5	0.9	-6.0	-5	52	7
4	0.5	5	1	9	5	0.6	-7.0	-5	53	7
54	0.5	5	1	9	5	0.75	-4.5	5	54	7
47	0.5	5	1	9	5	0.75	-8.0	5	55	7
32	0.5	5	1	9	5	0.44999999999999996	-6.5	5	56	7
61	0.5	5	1	9	5	0.75	-5.5	-5	57	7
9	0.5	5	1	9	5	0.75	-4.5	-5	58	7
56	0.5	5	1	9	5	0.75	-8.0	-5	59	7
41	0.5	5	1	9	5	0.75	-6.5	-5	60	7
44	0.5	5	1	9	5	0.9	-5.0	-5	61	7
8	0.5	5	1	9	5	0.3	-5.0	-5	62	7
29	0.5	5	1	9	5	0.3	-8.0	5	63	7
20	0.5	5	1	9	5	0.44999999999999996	-8.0	-5	64	7
48	0.5	5	1	9	5	0.75	-7.5	5	65	7
7	0.5	5	1	9	5	0.75	-5.5	-5	66	7
14	0.5	5	1	9	5	0.9	-6.5	5	67	7
60	0.5	5	1	9	5	0.44999999999999996	-6.0	-5	68	7
17	0.5	5	1	9	5	0.3	-5.0	5	69	7
31	0.5	5	1	9	5	0.3	-7.0	5	70	7
34	0.5	5	1	9	5	0.75	-5.5	5	71	7
25	0.5	5	1	9	5	0.75	-5.5	-5	72	7
25	0.5	5	1	9	5	0.75	-5.5	-5	1	8
50	0.5	5	1	9	5	0.75	-6.5	5	2	8
34	0.5	5	1	9	5	0.75	-5.5	5	3	8
36	0.5	5	1	9	5	0.3	-4.5	5	4	8
14	0.5	5	1	9	5	0.9	-6.5	5	5	8
13	0.5	5	1	9	5	0.75	-7.0	5	6	8
22	0.5	5	1	9	5	0.3	-7.0	-5	7	8
65	0.5	5	1	9	5	0.75	-8.0	5	8	8
58	0.5	5	1	9	5	0.75	-7.0	-5	9	8
1	0.5	5	1	9	5	0.9	-8.5	-5	10	8
4	0.5	5	1	9	5	0.6	-7.0	-5	11	8
27	0.5	5	1	9	5	0.44999999999999996	-4.5	-5	12	8
12	0.5	5	1	9	5	0.75	-7.5	5	13	8
19	0.5	5	1	9	5	0.3	-8.5	-5	14	8
32	0.5	5	1	9	5	0.44999999999999996	-6.5	5	15	8
44	0.5	5	1	9	5	0.9	-5.0	-5	16	8
17	0.5	5	1	9	5	0.3	-5.0	5	17	8
70	0.5	5	1	9	5	0.6	-5.5	5	18	8
56	0.5	5	1	9	5	0.75	-8.0	-5	19	8
6	0.5	5	1	9	5	0.9	-6.0	-5	20	8
51	0.5	5	1	9	5	0.44999999999999996	-6.0	5	21	8
54	0.5	5	1	9	5	0.75	-4.5	5	22	8
45	0.5	5	1	9	5	0.44999999999999996	-4.5	-5	23	8
23	0.5	5	1	9	5	0.6	-6.5	-5	24	8
5	0.5	5	1	9	5	0.6	-6.5	-5	25	8
29	0.5	5	1	9	5	0.3	-8.0	5	26	8
55	0.5	5	1	9	5	0.3	-8.5	-5	27	8
21	0.5	5	1	9	5	0.3	-7.5	-5	28	8
47	0.5	5	1	9	5	0.75	-8.0	5	29	8
33	0.5	5	1	9	5	0.6	-6.0	5	30	8
69	0.5	5	1	9	5	0.44999999999999996	-6.0	5	31	8
72	0.5	5	1	9	5	0.75	-4.5	5	32	8
31	0.5	5	1	9	5	0.3	-7.0	5	33	8
63	0.5	5	1	9	5	0.6	-4.5	-5	34	8
7	0.5	5	1	9	5	0.75	-5.5	-5	35	8
8	0.5	5	1	9	5	0.3	-5.0	-5	36	8
64	0.5	5	1	9	5	0.6	-8.5	5	37	8
68	0.5	5	1	9	5	0.44999999999999996	-6.5	5	38	8
46	0.5	5	1	9	5	0.6	-8.5	5	39	8
28	0.5	5	1	9	5	0.6	-8.5	5	40	8
10	0.5	5	1	9	5	0.6	-8.5	5	41	8
38	0.5	5	1	9	5	0.44999999999999996	-8.0	-5	42	8
30	0.5	5	1	9	5	0.6	-7.5	5	43	8
71	0.5	5	1	9	5	0.44999999999999996	-5.0	5	44	8
61	0.5	5	1	9	5	0.75	-5.5	-5	45	8
2	0.5	5	1	9	5	0.9	-8.0	-5	46	8
52	0.5	5	1	9	5	0.9	-5.5	5	47	8
66	0.5	5	1	9	5	0.44999999999999996	-7.5	5	48	8
57	0.5	5	1	9	5	0.44999999999999996	-7.5	-5	49	8
62	0.5	5	1	9	5	0.44999999999999996	-5.0	-5	50	8
18	0.5	5	1	9	5	0.44999999999999996	-4.5	5	51	8
11	0.5	5	1	9	5	0.44999999999999996	-8.0	5	52	8
49	0.5	5	1	9	5	0.44999999999999996	-7.0	5	53	8
39	0.5	5	1	9	5	0.3	-7.5	-5	54	8
20	0.5	5	1	9	5	0.44999999999999996	-8.0	-5	55	8
59	0.5	5	1	9	5	0.3	-6.5	-5	56	8
15	0.5	5	1	9	5	0.44999999999999996	-6.0	5	57	8
9	0.5	5	1	9	5	0.75	-4.5	-5	58	8
67	0.5	5	1	9	5	0.44999999999999996	-7.0	5	59	8
35	0.5	5	1	9	5	0.3	-5.0	5	60	8
24	0.5	5	1	9	5	0.9	-6.0	-5	61	8
48	0.5	5	1	9	5	0.75	-7.5	5	62	8
3	0.5	5	1	9	5	0.6	-7.5	-5	63	8
26	0.5	5	1	9	5	0.6	-5.0	-5	64	8
43	0.5	5	1	9	5	0.6	-5.5	-5	65	8
53	0.5	5	1	9	5	0.9	-5.0	5	66	8
40	0.5	5	1	9	5	0.6	-7.0	-5	67	8
60	0.5	5	1	9	5	0.44999999999999996	-6.0	-5	68	8
37	0.5	5	1	9	5	0.3	-8.5	-5	69	8
42	0.5	5	1	9	5	0.9	-6.0	-5	70	8
16	0.5	5	1	9	5	0.9	-5.5	5	71	8
41	0.5	5	1	9	5	0.75	-6.5	-5	72	8
47	0.5	5	1	9	5	0.75	-8.0	5	1	9
71	0.5	5	1	9	5	0.44999999999999996	-5.0	5	2	9
14	0.5	5	1	9	5	0.9	-6.5	5	3	9
31	0.5	5	1	9	5	0.3	-7.0	5	4	9
51	0.5	5	1	9	5	0.44999999999999996	-6.0	5	5	9
7	0.5	5	1	9	5	0.75	-5.5	-5	6	9
10	0.5	5	1	9	5	0.6	-8.5	5	7	9
5	0.5	5	1	9	5	0.6	-6.5	-5	8	9
15	0.5	5	1	9	5	0.44999999999999996	-6.0	5	9	9
43	0.5	5	1	9	5	0.6	-5.5	-5	10	9
37	0.5	5	1	9	5	0.3	-8.5	-5	11	9
64	0.5	5	1	9	5	0.6	-8.5	5	12	9
3	0.5	5	1	9	5	0.6	-7.5	-5	13	9
65	0.5	5	1	9	5	0.75	-8.0	5	14	9
26	0.5	5	1	9	5	0.6	-5.0	-5	15	9
28	0.5	5	1	9	5	0.6	-8.5	5	16	9
12	0.5	5	1	9	5	0.75	-7.5	5	17	9
48	0.5	5	1	9	5	0.75	-7.5	5	18	9
8	0.5	5	1	9	5	0.3	-5.0	-5	19	9
19	0.5	5	1	9	5	0.3	-8.5	-5	20	9
34	0.5	5	1	9	5	0.75	-5.5	5	21	9
55	0.5	5	1	9	5	0.3	-8.5	-5	22	9
62	0.5	5	1	9	5	0.44999999999999996	-5.0	-5	23	9
35	0.5	5	1	9	5	0.3	-5.0	5	24	9
18	0.5	5	1	9	5	0.44999999999999996	-4.5	5	25	9
38	0.5	5	1	9	5	0.44999999999999996	-8.0	-5	26	9
56	0.5	5	1	9	5	0.75	-8.0	-5	27	9
39	0.5	5	1	9	5	0.3	-7.5	-5	28	9
33	0.5	5	1	9	5	0.6	-6.0	5	29	9
53	0.5	5	1	9	5	0.9	-5.0	5	30	9
44	0.5	5	1	9	5	0.9	-5.0	-5	31	9
68	0.5	5	1	9	5	0.44999999999999996	-6.5	5	32	9
40	0.5	5	1	9	5	0.6	-7.0	-5	33	9
27	0.5	5	1	9	5	0.44999999999999996	-4.5	-5	34	9
21	0.5	5	1	9	5	0.3	-7.5	-5	35	9
57	0.5	5	1	9	5	0.44999999999999996	-7.5	-5	36	9
17	0.5	5	1	9	5	0.3	-5.0	5	37	9
45	0.5	5	1	9	5	0.44999999999999996	-4.5	-5	38	9
22	0.5	5	1	9	5	0.3	-7.0	-5	39	9
25	0.5	5	1	9	5	0.75	-5.5	-5	40	9
49	0.5	5	1	9	5	0.44999999999999996	-7.0	5	41	9
16	0.5	5	1	9	5	0.9	-5.5	5	42	9
46	0.5	5	1	9	5	0.6	-8.5	5	43	9
29	0.5	5	1	9	5	0.3	-8.0	5	44	9
4	0.5	5	1	9	5	0.6	-7.0	-5	45	9
63	0.5	5	1	9	5	0.6	-4.5	-5	46	9
66	0.5	5	1	9	5	0.44999999999999996	-7.5	5	47	9
58	0.5	5	1	9	5	0.75	-7.0	-5	48	9
13	0.5	5	1	9	5	0.75	-7.0	5	49	9
52	0.5	5	1	9	5	0.9	-5.5	5	50	9
59	0.5	5	1	9	5	0.3	-6.5	-5	51	9
20	0.5	5	1	9	5	0.44999999999999996	-8.0	-5	52	9
67	0.5	5	1	9	5	0.44999999999999996	-7.0	5	53	9
61	0.5	5	1	9	5	0.75	-5.5	-5	54	9
6	0.5	5	1	9	5	0.9	-6.0	-5	55	9
24	0.5	5	1	9	5	0.9	-6.0	-5	56	9
23	0.5	5	1	9	5	0.6	-6.5	-5	57	9
42	0.5	5	1	9	5	0.9	-6.0	-5	58	9
32	0.5	5	1	9	5	0.44999999999999996	-6.5	5	59	9
41	0.5	5	1	9	5	0.75	-6.5	-5	60	9
69	0.5	5	1	9	5	0.44999999999999996	-6.0	5	61	9
60	0.5	5	1	9	5	0.44999999999999996	-6.0	-5	62	9
54	0.5	5	1	9	5	0.75	-4.5	5	63	9
72	0.5	5	1	9	5	0.75	-4.5	5	64	9
30	0.5	5	1	9	5	0.6	-7.5	5	65	9
2	0.5	5	1	9	5	0.9	-8.0	-5	66	9
9	0.5	5	1	9	5	0.75	-4.5	-5	67	9
11	0.5	5	1	9	5	0.44999999999999996	-8.0	5	68	9
50	0.5	5	1	9	5	0.75	-6.5	5	69	9
70	0.5	5	1	9	5	0.6	-5.5	5	70	9
1	0.5	5	1	9	5	0.9	-8.5	-5	71	9
36	0.5	5	1	9	5	0.3	-4.5	5	72	9
